x
576,FOS
577,LANCL1
578,SAMD10
579,MRPS18A
580,HCK
581,TSPYL1
582,NKD1
583,HSPB2
584,NAALAD2
585,C10orf89
586,DPY19L2
587,KCTD12
588,PPP2R3C
589,LAMA2
590,NA
591,MTA2
592,CYTL1
593,KLRK1
594,GIMAP8
595,C8orf77
596,PI16
597,ZNF179
598,NCK1
599,SORBS2
600,PRR16
601,HLA-DQA1
602,ARL4C
603,FBLN2
604,AKT1S1
605,NOVA1
606,WDR79
607,CDAN1
608,NA
609,PSCD4
610,PFKFB4
611,ADCK5
612,GZMH
613,TNS4
614,C7
615,PIK3R2
616,FCER1G
617,HCN3
618,PTP4A1
619,KIAA0367
620,NDUFS4
621,CDH17
622,POF1B
623,CYBB
624,STON1
625,JAM2
626,TNFSF12
627,DNASE1
628,GATA5
629,ZNF668
630,SLC24A3
631,PGM2L1
632,LOC55565
633,TRIM25
634,ZNHIT4
635,DSTN
636,ANPEP
637,DKK3
638,SLC39A4
639,LEPREL2
640,MGC70924
641,C1orf21
642,LOC642250
643,CTSG
644,LILRA2
645,MYLK
646,SNHG3-RCC1
647,ABCB8
648,C8orf4
649,C2orf40
650,SYNPO2
651,SLC35C2
652,PUS1
653,CCL2
654,NA
655,CD6
656,LMOD1
657,FKBP4
658,BHMT2
659,ANKRD5
660,STX11
661,EVI2A
662,MYOM1
663,PIP5K1A
664,AP3S1
665,BRP44L
666,PLSCR4
667,TRPV2
668,LOC440456
669,CREB5
670,ABCG1
671,ZNF485
672,SFRP2
673,GIT1
674,OTUD1
675,MEF2C
676,C1QC
677,FLAD1
678,HLA-DRB4
679,PROM1
680,ZNF25
681,FAM109A
682,PEX10
683,SUV39H1
684,ABCB4
685,ANGPTL2
686,MFAP5
687,PSCDBP
688,IGFBP5
689,LOC400464
690,ITK
691,CCL4
692,LOC387763
693,GNB4
694,EOMES
695,NA
696,NA
697,P2RX7
698,PITX2
699,BMP5
700,PDZRN3
701,LRRC33
702,PDE2A
703,PKM2
704,NA
705,NA
706,BMP4
707,ZSWIM4
708,C8orf72
709,LRRC3B
710,SSFA2
711,SMUG1
712,PDPN
713,NA
714,CATSPER1
715,CHSY-2
716,CABP4
717,CCNT1
718,NA
719,IL16
720,GTPBP2
721,KDELC2
722,TCEAL7
723,NA
724,USP21
725,CD163
726,CRY2
727,C1QL1
728,NA
729,PGCP
730,UBXD3
731,LEPREL1
732,ZFP36
733,FLJ35258
734,ZDHHC24
735,NDUFB6
736,NFIL3
737,ZNF432
738,LOC441528
739,JAK1
740,SFRP1
741,DQX1
742,IQGAP1
743,CD302
744,ADAM19
745,DES
746,C6orf97
747,LOC401115
748,TPST1
749,SSBP2
750,ENPP6
751,ANKRD35
752,P2RX1
753,COPZ2
754,PRKCDBP
755,CD48
756,NAV3
757,SLC43A3
758,HIC1
759,FLJ31951
760,SH3GL2
761,ZNF792
762,RPS27A
763,TOP3B
764,OAZ3
765,LOC727882
766,FLJ20674
767,B3GALT2
768,GPRASP2
769,ZFAND1
770,IGFBP6
771,NT5DC2
772,KLHL13
773,NA
774,NA
775,ZSCAN2
776,C9orf163
777,TWIST1
778,EFEMP1
779,MARK2
780,WIPF1
781,COL4A3
782,C12orf52
783,NMRAL1
784,PPAP2B
785,RPL36AL
786,DMN
787,ACTN1
788,GRASP
789,LIFR
790,ZFHX4
791,JAK2
792,SNORD46
793,DIRAS3
794,C19orf25
795,PPFIA2
796,BNC2
797,TNPO1
798,LOC653904
799,CCDC102A
800,SNORD15B
801,PQLC3
802,ATP1A2
803,ALDH1A2
804,NFU1
805,MGC15523
806,EEF1B2
807,PDIA3P
808,KCNJ8
809,STX18
810,WAS
811,PCP4
812,UHMK1
813,IER5L
814,TMEM100
815,NA
816,SPAG4
817,GIMAP4
818,GPR34
819,DDX49
820,NA
821,NA
822,TUBG1
823,HIG2
824,APOL1
825,SEZ6L2
826,NAT9
827,NA
828,REEP2
829,NA
830,TXNDC13
831,INMT
832,RAC3
833,CHAF1A
834,PCAF
835,LOC285033
836,KIAA0247
837,NA
838,HLF
839,IGJ
840,TMEM44
841,GLI2
842,TPM1
843,RRAD
844,APOD
845,POLR3GL
846,EPB41L3
847,ARID3B
848,KIF2A
849,DCTN6
850,FAM117A
851,KIAA1274
852,GIMAP1
853,PPP3CC
854,NA
855,FSTL1
856,PLEKHH2
857,SEMA3E
858,RPS4X
859,APCDD1
860,SEMA3A
861,LPPR4
862,PDZD4
863,ZNF646
864,KIFAP3
865,LOC648153
866,LRP1
867,ZNF784
868,DPYD
869,P2RY13
870,KLF13
871,ITGAL
872,COL14A1
873,FLJ21687
874,B2M
875,DNAJB6
876,LOC112703
877,RAMP1
878,NA
879,RPP40
880,MYADM
881,CGRRF1
882,GPR171
883,AP2A1
884,AMOT
885,GNE
886,ZFP14
887,MT1A
888,HARS2
889,SLC25A25
890,CHN1
891,NA
892,ZSCAN16
893,LOC387856
894,TCF7L1
895,PCDH18
896,TTLL7
897,GPT2
898,UBLCP1
899,C13orf34
900,KCNIP3
901,FCGR2B
902,KATNB1
903,ZNF341
904,GTPBP5
905,SGCA
906,FAM102B
907,YIPF2
908,FAM46C
909,GANAB
910,C19orf48
911,RBM24
912,RUNX1T1
913,FLJ30092
914,HLA-DPB1
915,MGC2408
916,ZNF431
917,PAFAH1B1
918,EDNRB
919,CD7
920,LOC648570
921,SOX4
922,C10orf72
923,NA
924,ZNF606
925,MEN1
926,NA
927,LILRB3
928,NA
929,MRPS15
930,VCAM1
931,C20orf132
932,ATP5J
933,CCL5
934,CX3CL1
935,BRD4
936,HLA-DMB
937,GNL3L
938,PPFIA4
939,RSU1
940,PRR12
941,ARHGAP15
942,PLEKHO1
943,TBC1D10C
944,LOC647954
945,CGNL1
946,C2orf44
947,DACT3
948,MPST
949,FPRL2
950,NA
951,SAMD4B
952,OAT
953,Kua
954,KIAA1913
955,APIP
956,NA
957,TNK1
958,ZFP106
959,KIAA0495
960,ENPP2
961,GLIS3
962,SCN4B
963,PPAP2A
964,CCDC98
965,RNF123
966,ZNF565
967,ACTC1
968,MYO1G
969,TBRG4
970,KIAA0143
971,ZC3H3
972,PDE4D
973,RNF130
974,CTSF
975,MYL6
976,THBS2
977,DARC
978,LY86
979,CORO1B
980,NXPH3
981,FLJ10246
982,NA
983,CACHD1
984,GFI1
985,MMP2
986,NA
987,CENPO
988,LOC649150
989,DSCR6
990,SKP2
991,CTNNAL1
992,NA
993,CDC14B
994,KIAA1666
995,MGC45491
996,BCL7C
997,LMBR1
998,SMARCC2
999,SERPINA3
1000,CYR61
1001,NA
1002,RTN1
1003,TMTC1
1004,IMPA2
1005,LOC144097
1006,CPXM2
1007,C10orf95
1008,GLIPR1
1009,RPL15
1010,RPS13
1011,ZNHIT2
1012,HABP4
1013,FBXL7
1014,BTG1
1015,MGC19604
1016,CREB3L4
1017,JMJD2B
1018,LOC392713
1019,SLCO2B1
1020,CYB5R3
1021,CD1D
1022,RPL23AP7
1023,C11orf73
1024,RPS12
1025,HHIP
1026,MYOZ3
1027,BSG
1028,NFKBIB
1029,SLC39A7
1030,FZD7
1031,CUTC
1032,CCDC125
1033,EIF4E3
1034,DNM1
1035,LPIN1
1036,EIF5A2
1037,ANG
1038,BTF3
1039,REM1
1040,NA
1041,PLA2G4A
1042,C21orf66
1043,NA
1044,TAOK2
1045,NFATC4
1046,SMARCD1
1047,FOLR2
1048,SCYL1
1049,ZNF524
1050,SPON2
1051,PGF
1052,CLSTN3
1053,MRPL17
1054,ZFHX2
1055,PFKL
1056,LOC653784
1057,TREX1
1058,C13orf3
1059,MCRS1
1060,NA
1061,ST3GAL6
1062,CYP2U1
1063,AMPH
1064,NAALADL1
1065,NA
1066,ANP32A
1067,HOXA11
1068,RPS27L
1069,MEIS1
1070,DBH
1071,C17orf28
1072,MYOT
1073,CAV1
1074,LOC649395
1075,NCKAP1L
1076,LOC552891
1077,KATNAL1
1078,TXNL2
1079,TENC1
1080,RPL17
1081,CALM1
1082,EPDR1
1083,RAB11FIP4
1084,PDGFD
1085,EIF3S5
1086,C21orf2
1087,LIN9
1088,GABARAPL2
1089,LOC730077
1090,MAOB
1091,TRPC6
1092,UBE2O
1093,CD2
1094,LOC641825
1095,ISL2
1096,CLDN5
1097,DKFZp586I1420
1098,KIAA0649
1099,LOC440030
1100,PEX26
1101,LRRC8E
1102,IGSF9
1103,NA
1104,MBNL1
1105,C6orf189
1106,MAP1B
1107,GTF2H4
1108,PRKCZ
1109,ZNF330
1110,FLJ21438
1111,CHMP4B
1112,LOC440345
1113,RGS22
1114,RAB3B
1115,SERINC1
1116,SIAH2
1117,R3HDM2
1118,LAG3
1119,KIAA1543
1120,CD160
1121,ANKMY2
1122,CPEB1
1123,NA
1124,NA
1125,C20orf46
1126,CADM3
1127,KIAA1688
1128,FOSB
1129,MGC24039
1130,ANKRD13D
1131,BIN2
1132,NA
1133,TMEM71
1134,EPHA3
1135,ZMYND8
1136,MGC35440
1137,XLKD1
1138,PON3
1139,OAF
1140,NA
1141,NA
1142,ZNF777
1143,FCN1
1144,ZNF613
1145,CNOT3
1146,PRDM1
1147,PCSK5
1148,CCPG1
1149,MSC
1150,PES1
1151,NA
1152,H2AFY2
1153,CST7
1154,ALDH1L2
1155,CLEC4F
1156,NBPF11
1157,RORA
1158,NAPA
1159,FLNA
1160,NA
1161,TRMU
1162,CMBL
1163,LOC652377
1164,NA
1165,AACS
1166,SLC2A3
1167,STAT5A
1168,SH3MD4
1169,LETM1
1170,LIMS2
1171,HAAO
1172,FYB
1173,KLRD1
1174,NUPR1
1175,ALG8
1176,NARG2
1177,FLJ20397
1178,GTF2A2
1179,BRI3BP
1180,FLJ32549
1181,LOC402560
1182,STK16
1183,NA
1184,SGK
1185,NA
1186,CD1C
1187,CLIC1
1188,NA
1189,PTPRU
1190,NA
1191,TMEM109
1192,RABEP2
1193,FBXO17
1194,PERQ1
1195,TGM2
1196,CIT
1197,TMEM14C
1198,PKD1
1199,NCDN
1200,C15orf28
1201,FANCD2
1202,dJ341D10.1
1203,NA
1204,NA
1205,NCOA7
1206,SFXN5
1207,MXRA7
1208,PABPC5
1209,CYP46A1
1210,EME2
1211,NA
1212,PRF1
1213,RNF38
1214,NA
1215,C8orf51
1216,NA
1217,RASA3
1218,AKR1CL2
1219,GUSBL2
1220,TMEM107
1221,SPIN1
1222,CNTNAP1
1223,GSPT2
1224,NKG7
1225,MMP15
1226,PLEKHQ1
1227,AQP1
1228,PQBP1
1229,MMD
1230,LAMB2
1231,ATP5F1
1232,GHRL
1233,UBE2E2
1234,ARHGAP20
1235,NA
1236,PPP3CB
1237,ASL
1238,VHL
1239,ELOVL4
1240,KRTAP5-2
1241,LOC728054
1242,MAP3K9
1243,GNG2
1244,TTK
1245,PPM1K
1246,FLRT2
1247,TIPARP
1248,LOC285016
1249,EBF1
1250,PTPLA
1251,HOXA9
1252,SCARA3
1253,SMG7
1254,CAP2
1255,NA
1256,CLIP4
1257,LOC653352
1258,TMEM32
1259,DKFZp434N035
1260,HTF9C
1261,GIMAP5
1262,C19orf28
1263,LMBRD1
1264,MACF1
1265,RNASEH2A
1266,CPA3
1267,RELN
1268,B3GNT8
1269,B4GALT2
1270,NA
1271,ARHGEF10L
1272,NA
1273,ATAD3A
1274,NA
1275,PDE7B
1276,YEATS2
1277,CRB3
1278,IL11RA
1279,NA
1280,RARB
1281,CASQ2
1282,JUN
1283,GIPC1
1284,NXN
1285,RPESP
1286,EHMT2
1287,MTX1
1288,PPHLN1
1289,SAPS1
1290,NA
1291,NA
1292,SOCS2
1293,AZI1
1294,PLXNA1
1295,NA
1296,RARRES3
1297,LOC646407
1298,NFKBIL1
1299,FAM58A
1300,FGFR4
1301,EID2B
1302,DLL1
1303,TXLNB
1304,STK32C
1305,VASN
1306,GFOD2
1307,TANC1
1308,MGC21675
1309,PLEKHA4
1310,LOC401010
1311,SDAD1
1312,ADPRHL2
1313,PRKAR1A
1314,MVK
1315,SLC25A39
1316,ITGA5
1317,HLA-DRB3
1318,NA
1319,CCNF
1320,ABHD14B
1321,LDB2
1322,GADD45A
1323,ALKBH2
1324,C7orf48
1325,PRPS1
1326,MAF
1327,NA
1328,TGFB1I1
1329,C1orf24
1330,TLR6
1331,FCRLB
1332,SCC-112
1333,PSIP1
1334,CORO6
1335,LOC653519
1336,15E1.2
1337,ZNF2
1338,LOC643416
1339,STEAP3
1340,LGI4
1341,AGPAT6
1342,DPH2
1343,CNIH
1344,ISCA1
1345,NA
1346,NTRK3
1347,DOK6
1348,NTNG1
1349,PJA2
1350,TMEM55A
1351,RHEB
1352,CCDC123
1353,MEOX2
1354,TXNRD1
1355,DHX40
1356,LOC642250
1357,ANGPT2
1358,UBQLN1
1359,LXN
1360,FGF13
1361,KIAA1706
1362,NA
1363,DHX57
1364,NA
1365,MCM7
1366,KIAA0363
1367,TMEM63B
1368,CXCR4
1369,U2AF2
1370,ITGA11
1371,LOC642953
1372,TLOC1
1373,NA
1374,LMCD1
1375,MAN1A1
1376,NES
1377,MSL2L1
1378,PEMT
1379,EDG3
1380,CNBP
1381,APOA1BP
1382,IQGAP2
1383,RPL22
1384,PPP1R2
1385,FXR2
1386,SFXN1
1387,GPX3
1388,MRVI1
1389,COL1A1
1390,KCTD2
1391,TLR7
1392,NA
1393,IFITM2
1394,NA
1395,PRDX3
1396,RGS5
1397,FTSJ2
1398,PRSS16
1399,PCGF5
1400,DKK1
1401,RANGAP1
1402,LRRC2
1403,STARD13
1404,LOC133308
1405,FAM100A
1406,ZNF175
1407,PIGL
1408,EDIL3
1409,MYH14
1410,TCEAL4
1411,SNORA64
1412,LOC113179
1413,VPS33A
1414,HIST1H2AM
1415,NA
1416,TSTA3
1417,SREBF1
1418,CH25H
1419,B3GALNT1
1420,CCL19
1421,CD300LB
1422,NA
1423,SOD3
1424,MAPK9
1425,PPP2R1A
1426,JMJD4
1427,IQGAP3
1428,NA
1429,NOS1AP
1430,ZDHHC9
1431,MYOM2
1432,SNX3
1433,RRAGA
1434,GNAL
1435,MANEAL
1436,CFI
1437,CD47
1438,ABCB1
1439,EVI2B
1440,SYT11
1441,KDELR1
1442,TUBB
1443,PCOLCE2
1444,SPRY1
1445,GIMAP7
1446,GDPD1
1447,RGS10
1448,C8orf15
1449,RAB27A
1450,FLJ37078
1451,LENG4
1452,CRTC1
1453,ZNF295
1454,ATXN3
1455,CREBL1
1456,PTPRR
1457,GPS1
1458,TRPC1
1459,ARHGEF10
1460,PDGFRB
1461,NA
1462,HOXA13
1463,KEAP1
1464,IGSF9B
1465,NCALD
1466,FLJ10847
1467,HOXD3
1468,GAS1
1469,VENTX
1470,NUDT8
1471,SPTBN2
1472,LOC402573
1473,SUCLA2
1474,WIBG
1475,NEDD8
1476,MEOX1
1477,TACC1
1478,E2F3
1479,THOC6
1480,ZAP70
1481,VAMP5
1482,PSRC1
1483,LOC729973
1484,SNX19
1485,STYXL1
1486,NFE2L2
1487,UQCRFS1
1488,NBPF9
1489,KLRB1
1490,NRXN2
1491,RASGRP2
1492,TDP1
1493,C9orf140
1494,ZDHHC5
1495,STRN4
1496,NA
1497,BHLHB3
1498,KLHL5
1499,FEZ2
1500,YPEL5
1501,USF2
1502,HIST1H1D
1503,GAPDH
1504,DGAT2
1505,NA
1506,LOC400879
1507,RABEP1
1508,TXNDC12
1509,MAFB
1510,MAGEH1
1511,NA
1512,SNORD35A
1513,SAMD3
1514,CSRP1
1515,REG4
1516,MYL9
1517,RASD1
1518,NDUFB3
1519,CTPS2
1520,TMEM16D
1521,CYGB
1522,ZNF155
1523,POLR1C
1524,MCOLN2
1525,ME2
1526,MYO5A
1527,ACOT1
1528,RAB6IP1
1529,C5orf4
1530,WEE1
1531,NA
1532,RCVRN
1533,NA
1534,ORMDL2
1535,DKFZp761E198
1536,CADM2
1537,LRCH2
1538,RCC2
1539,ALDH16A1
1540,KIAA0922
1541,NRIP3
1542,HOXB6
1543,MYOHD1
1544,CLINT1
1545,MSN
1546,PRPF19
1547,NELL2
1548,FAM102A
1549,RTN4
1550,METTL7B
1551,SYDE1
1552,NA
1553,XKR4
1554,ZNF212
1555,DECR2
1556,PH-4
1557,SDHD
1558,CIRBP
1559,C9orf5
1560,RPL32
1561,JARID1B
1562,PPP1CB
1563,LOC644845
1564,SNORD38A
1565,LOC731247
1566,VPRBP
1567,HIC2
1568,LGMN
1569,LOC440055
1570,ZHX2
1571,GADD45B
1572,TADA3L
1573,BDKRB2
1574,TRIM27
1575,LOC441737
1576,NDUFA6
1577,PCSK2
1578,THRA
1579,IL15
1580,TOMM7
1581,NA
1582,FLJ20366
1583,PMP2
1584,LOC648342
1585,SCAND2
1586,SLAMF8
1587,PKIG
1588,NA
1589,C6orf136
1590,REXO1
1591,SLC39A3
1592,ZNF200
1593,LIPA
1594,ANKRD16
1595,DEAF1
1596,SF3B3
1597,C6orf32
1598,NA
1599,BSDC1
1600,TYSND1
1601,NA
1602,SF3A2
1603,HNRPA0
1604,AP1M2
1605,HOXB4
1606,PTOV1
1607,TMEM145
1608,TSPAN2
1609,HSPA12B
1610,C6orf204
1611,LTBP3
1612,DACH1
1613,COL5A2
1614,LOC440160
1615,UBIAD1
1616,MGST3
1617,CMTM4
1618,TUSC1
1619,TBL3
1620,ARFGAP3
1621,ACO1
1622,HAPLN1
1623,NA
1624,TMED10
1625,BTBD2
1626,KIF14
1627,MGC16597
1628,FANCG
1629,ZNF691
1630,NA
1631,AUH
1632,NA
1633,ENC1
1634,FKBP5
1635,SLC7A2
1636,TRIM41
1637,YKT6
1638,CDGAP
1639,KLRG1
1640,MT1M
1641,FAM13A1
1642,S100A10
1643,C20orf72
1644,C1orf54
1645,TTC5
1646,KRT8
1647,DUSP18
1648,HTRA1
1649,ARPC3
1650,SLC7A7
1651,LMNB2
1652,TMEM66
1653,RGS9
1654,TMEM173
1655,SRPK3
1656,IFITM3
1657,RHBDD3
1658,DOK2
1659,ATP13A1
1660,C7orf20
1661,ITGB4
1662,COL21A1
1663,CLIC4
1664,NA
1665,DCAMKL1
1666,SLMAP
1667,NA
1668,NOL9
1669,STARD3
1670,PSMD8
1671,TBC1D10B
1672,ANKRD29
1673,RCCD1
1674,SYNE1
1675,NUDT16
1676,ISL1
1677,CSPG4
1678,DAZAP2
1679,DKFZP434A0131
1680,C6orf60
1681,NA
1682,NA
1683,CCDC80
1684,COL8A1
1685,NFIA
1686,FNDC1
1687,NA
1688,METTL2A
1689,ASNA1
1690,RSPO3
1691,DUT
1692,CD248
1693,HOXC13
1694,AP4E1
1695,HDAC11
1696,MPL
1697,ARHGEF3
1698,KIAA0556
1699,PPARGC1A
1700,SMPD2
1701,ITFG1
1702,NA
1703,PGM1
1704,LRRC41
1705,DAAM2
1706,DDX12
1707,KIAA0999
1708,MAP3K10
1709,TNFRSF1B
1710,LOC401152
1711,CNTN1
1712,HAK
1713,PDIA4
